,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
2102,0.052364295893250416,0.16666666666666666,0.5211267605633803,0.5593142969470505,0.40934789881691264,0.41666666666666663,0.5,0.0,0.15543257579350392,0.28541485887446494,0.16875002986160517,0.33333333333333337,0.33333333333333337,0.0,0.9999999999999999,0.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,1,0,1,0,0,1,0,1,1,0,0
7803,0.39303018525715766,0.16666666666666666,0.0,0.12611580697286692,0.7229187260510972,0.41666666666666663,0.0,0.0,0.8927713378405916,0.22582019196079905,0.8316747578728411,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,1,0,0,1,0,0,0,0,0,0,1,1
1171,0.546521570151574,0.0,0.8873239436619719,0.08681458987686722,0.9490445560198915,0.5833333333333333,0.0,0.0,0.03680297679756756,0.8214752417932157,0.09265005763877654,0.6666666666666666,0.33333333333333337,0.0,0.0,0.4962413865107539,0.4957059907513647,0.0,0.0,0,0,0,1,1,0,0,1,0,1,1,0
2957,0.162508096903744,0.0,0.07042253521126762,0.15537748715151917,0.4784230445433793,0.16666666666666663,0.5,1.0,0.09540145197828141,0.2140969941135512,0.1046606705016141,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.6666666666666666,1,0,1,1,0,0,0,1,0,0,0,0
2274,0.06757351988599558,0.0,0.8450704225352114,0.8244921045632674,0.45480958436460567,0.6666666666666665,0.5,0.0,0.13961742806946487,0.34484014841663635,0.20431315010863463,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.9999999999999999,1,1,0,1,0,0,1,1,0,1,0,1
1449,0.6368182407047545,0.5,0.45070422535211274,0.12782528591045664,0.7830580664244704,0.5833333333333333,0.0,0.0,0.0328252499870468,0.2733840888486321,0.057280574712617695,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.33333333333333337,0,0,0,1,0,0,0,0,0,1,0,1
5450,0.05601761886254696,0.5,0.08450704225352113,0.5868278930119102,0.3252235511835509,0.75,0.5,0.0,0.9131542950496805,0.3923985548132699,0.8773572983891038,0.0,0.33333333333333337,0.33333333333333337,0.0,0.9999999999999999,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1
592,0.06757351988599558,0.3333333333333333,0.8732394366197184,0.26658282735337413,0.5835220407857136,0.33333333333333326,0.0,0.0,0.2025330008263244,0.6073783475932825,0.23413574553607827,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,0.0,0.5015364201410714,0.33333333333333337,0,1,1,1,1,0,0,0,0,1,1,1
2867,0.03699961134862029,0.16666666666666666,0.8169014084507044,0.7430087851817057,0.41495203688394394,0.5,1.0,0.0,0.18258914756134892,0.2853358795383186,0.22696901854349086,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.0,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,0,1,0,0,0,0,1,0,1,0
6786,0.38442803471952325,0.5,0.04225352112676056,0.2535921855611007,0.9871806216033325,0.0,1.0,0.0,0.8953540495216177,0.1663896688481601,0.8435765890637082,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.33333333333333337,0,0,0,1,0,0,1,0,0,0,0,1
4396,0.06757351988599558,0.0,0.5352112676056339,0.18704228737964443,0.2464568475217021,0.41666666666666663,1.0,0.0,0.0021125736468714847,0.40437724605515946,0.09644321567831773,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0,0,0,1,1,1,0,0,1,1,0,0
4927,0.10822645420391241,0.16666666666666666,0.2112676056338028,0.23228442374001312,0.30473538332149325,0.5,0.0,1.0,0.03069864400577494,0.9999999096019646,0.1392217681833922,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.0,0.6666666666666666,0,1,0,1,1,1,1,1,1,1,1,1
6834,0.044306257287213366,0.3333333333333333,0.3802816901408451,0.5435193542877361,0.34815036729727017,0.9166666666666665,0.0,1.0,0.8671407026137423,0.5114732258694494,0.8538892574041793,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.4966924308892139,0,1,0,1,1,1,1,1,0,1,0,0
6215,0.027749708511465215,0.6666666666666666,0.647887323943662,0.22897251697506113,0.5058901554893183,0.5,0.0,0.0,0.7851085851865044,0.32097601864300584,0.6748545756089834,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.9999999999999999,0,1,0,1,0,0,0,0,0,0,1,1
280,0.6637388262728332,0.16666666666666666,0.6338028169014085,0.35578551256248947,0.1605923127550793,0.5833333333333333,0.5,0.0,0.28420303973809774,0.2733840888486321,0.2579315693803082,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0,1,0,1,0,0,0,0,0,1,0,1
328,0.010882238631947143,0.0,0.47887323943661975,0.2810200155318014,0.35013903286672227,0.5833333333333333,0.0,1.0,0.28285461212444846,0.42814511143672696,0.2693815895654254,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,1,0,1,1,0,1,0,0,0,1,0
1828,0.3222438139655396,0.6666666666666666,0.23943661971830987,0.9328244892874288,0.4108337679213849,0.75,0.0,0.0,0.06539669013513404,0.8689238621548147,0.15678169653968316,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.4957059907513647,0.33333333333333337,0.0,1,1,1,1,1,0,1,0,0,1,1,0
4292,0.008343049617826144,0.16666666666666666,0.23943661971830987,0.7524220835380538,0.6878280794275606,0.5833333333333333,0.0,0.0,0.2614184039084463,0.7737678832232852,0.3654635749735194,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,0,1,0,1,1,0,1,0,0,1,1,1
8854,0.064075657468584,0.5,0.49295774647887325,0.029711273973944845,0.4963107629013324,0.6666666666666665,1.0,1.0,0.9934756846546058,0.43991271375049623,0.9433041138181546,0.33333333333333337,0.0,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,1,0,0,1,1,0,1,0,0,1,0,0
8108,0.08824977328669516,0.6666666666666666,1.0,0.35669356890976994,0.3797389437917618,0.5833333333333333,0.5,0.0,0.8673323953987059,0.4875543814954766,0.7475012095193063,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.4966924308892139,0,1,1,1,1,0,0,0,1,1,0,1
4581,0.09695556419225287,0.3333333333333333,0.0,0.23692361819814614,0.2982033319259995,0.5833333333333333,0.5,0.0,0.09594293832052415,0.46470270971774463,0.17508498431931363,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.0,0.4962413865107539,0.0,0.33333333333333337,0.0,0,0,1,1,0,1,0,0,0,1,1,1
9850,0.08016582458867728,0.16666666666666666,0.6619718309859155,0.2416695507515645,0.45457581526342,0.25,0.5,1.0,0.6317770335847898,0.7263869424434138,0.6174766425681085,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.6666666666666666,0,1,0,1,1,1,1,0,0,1,1,0
3495,0.846897266485296,0.16666666666666666,0.6901408450704226,0.2894585853581835,0.5757124522075339,0.41666666666666663,0.0,0.0,0.0035728613950151925,0.44007352709758907,0.02384773216254229,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.0,0.9999999999999999,0.33333333333333337,0.6666666666666666,0,0,1,1,0,0,0,1,1,0,1,0
5544,0.17121388780930172,0.16666666666666666,0.46478873239436624,0.057620103572470834,0.0063931719871469506,0.25,0.5,0.0,0.8896556610616212,0.2259767232956913,0.7669632785060008,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,1,1,1,1,0,0,0,0,1,0,1,1
1570,0.03987563155849203,0.5,0.16901408450704225,0.218788471492738,0.16136481994133028,0.75,0.0,0.0,0.09714783670087879,0.2733840888486321,0.12007366245893827,0.4966520192508893,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0,1,1,1,0,0,0,0,0,1,0,1
4771,0.2230599818629356,0.5,0.5633802816901409,0.0928315717721873,0.35754090748592043,0.16666666666666663,0.0,1.0,0.1590122026339511,0.2380205962788582,0.17609021960404977,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,1,0,1,0,1,0,0,1,1
9253,0.023396813058686357,1.0,0.04225352112676056,0.5101377714400368,0.5255178272114314,0.6666666666666665,0.0,1.0,0.9134824685904338,0.4400559232696528,0.9036329175432715,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0,1,0,1,1,0,0,1,0,0,1,1
5831,0.0804767456924472,0.0,0.9295774647887324,0.40418711741096575,0.8402339039355626,0.25,0.5,0.0,0.8772025315426373,0.5123053635737853,0.779058327497418,0.0,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,1,0,0,1,0,0,0,1,0,1,1,1
3347,0.03635185904909962,0.0,0.46478873239436624,0.6073237984112821,0.6570866841782814,0.5833333333333333,1.0,0.0,0.11516373865430722,0.4994288771071491,0.19537353061230725,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.49959931709696537,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,1,0,1,1,0,1
4285,0.004663816556548775,0.16666666666666666,0.9436619718309859,0.6069119750856801,0.5015265779625009,0.25,1.0,0.0,0.07632044230509813,0.8809913718453292,0.13533462362753323,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.6666666666666666,0.9999999999999999,0,0,0,1,1,0,0,1,1,1,1,0
4240,0.004352895452778857,0.0,0.3098591549295775,0.16664946823456547,0.5364292991730442,0.5,0.0,1.0,0.057159910408262814,0.48760909609581893,0.0965905553243118,0.6666666666666666,0.6666666666666666,0.49377304668475597,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,1,0,0,1,1,0,0,0,0,1,1
6446,0.008472600077730276,0.16666666666666666,0.1830985915492958,0.060988561703644334,0.48693202072067304,0.75,0.5,0.0,0.7859195822885031,0.2735241867722563,0.6791484161372214,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0,0,0,0,0,1,1,0,0,0,0,1
8800,0.03129939111283845,0.16666666666666666,0.8450704225352114,0.38282447363668165,0.2810676523059628,0.33333333333333326,1.0,0.0,0.9533633003776704,0.9284398732621447,0.86839892134692,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.0,0.0,0.33333333333333337,0,1,0,1,1,0,1,0,1,1,1,1
6357,0.010493587252234746,0.16666666666666666,0.0,0.11454614867980209,0.06210235446103757,0.33333333333333326,0.5,0.0,0.9918296056113516,0.5946503613097666,0.8959283159813597,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.4966924308892139,0,1,0,1,1,0,1,1,0,1,0,1
5424,0.1501230729369089,0.16666666666666666,0.6338028169014085,0.3356863014331806,0.36421251246164593,0.5,0.5,0.0,0.8960320870431567,0.7017577598232584,0.7907445842713223,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,1,1,0,1,1,1,0,1,1
4472,0.022982251586993133,0.3333333333333333,0.9859154929577466,0.3272909276688201,0.3456748081348951,0.16666666666666663,0.0,0.0,0.14685823217100133,0.4995116626763627,0.15043629883745255,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.6666666666666666,0,0,1,1,0,0,1,1,1,1,0,1
6536,0.024614587381785204,0.6666666666666666,0.3802816901408451,0.18997795018408928,0.6036433934104755,0.75,0.0,0.0,0.7575165144538488,0.3331045803119198,0.6884202257336619,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.0,0.6666666666666666,0.6666666666666666,0.0,0,1,0,1,1,0,0,1,0,1,0,0
4705,0.3591656950382174,0.0,0.1971830985915493,0.22167812110068152,0.5002354869613477,0.5,1.0,0.0,0.09530609855034584,0.4995987302577768,0.1443085262485003,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,0,1,0,1,1,0,1,0,1,0,1
6974,0.06197694001813706,0.0,0.1830985915492958,0.8163390043641586,0.48236341066927574,0.33333333333333326,0.0,1.0,0.9019985073692706,0.32114825068930053,0.7797773083080679,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.6666666666666666,0,1,1,1,1,1,0,0,0,0,0,0
9155,0.008109858789998705,0.16666666666666666,0.9859154929577466,0.22929200089271862,0.4644005221461251,0.8333333333333333,1.0,1.0,0.8335650282193625,0.49956637727670494,0.7387484822492719,0.0,0.33333333333333337,0.0,0.0,0.9999999999999999,0.0,0.33333333333333337,0.33333333333333337,0,0,0,1,0,1,1,1,0,0,1,0
3947,0.025832361704884052,0.0,0.619718309859155,0.7111744351932299,0.7162174575124236,0.25,0.5,0.0,0.17255999513951606,0.2854871773027433,0.21182534518154542,0.9999999999999999,0.5003663003663003,0.6666666666666666,0.0,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.6666666666666666,0,1,0,1,0,0,1,1,1,0,0,1
4588,0.004378805544759683,0.0,0.014084507042253558,0.12097797971183218,0.3857269384759165,0.16666666666666663,1.0,1.0,0.18898317941953427,0.7263369856344059,0.24514732864802488,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.9999999999999999,0,1,0,1,0,0,0,1,1,1,1,1
2563,0.0058297706956859695,0.0,0.23943661971830987,0.2114385676352775,0.5563022009183907,0.08333333333333326,0.5,0.0,0.23957965197093467,0.4161998817412902,0.21859309094356777,0.0,0.0,0.49377304668475597,0.0,0.6666666666666666,0.4957059907513647,0.0,0.33333333333333337,1,0,0,1,1,0,1,0,0,0,0,0
6442,0.3186423111802047,0.0,0.22535211267605637,0.13960508156804208,0.32259815731969493,0.5833333333333333,0.0,1.0,0.7023126544066898,0.17838453658058562,0.6083176798113946,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,0,1,0,0,0,0,1,1,0,1
4885,0.30708641015675603,0.3333333333333333,0.23943661971830987,0.11979833073304863,0.35631602144203683,0.41666666666666663,0.0,0.0,0.10455626839628017,0.3091700352265444,0.10180535648569172,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.5015364201410714,0.6666666666666666,0,1,0,1,1,0,0,0,0,0,0,1
9988,0.04332167379194196,0.6666666666666666,0.647887323943662,0.6039518971157447,0.2619938970590095,0.0,0.5,0.0,0.9896305611942788,0.5470472316745925,0.8787568854881715,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.0,0.6666666666666666,0.9999999999999999,0.9999999999999999,1,1,0,1,1,1,1,0,0,1,0,1
4979,0.08863842466640756,0.3333333333333333,0.02816901408450706,0.5667185610661373,0.5702777840981392,0.08333333333333326,1.0,1.0,0.10729779916938927,0.8333882422101552,0.18775296576296022,0.6666666666666666,0.0,0.33333333333333337,0.0,0.9999999999999999,0.6666666666666666,0.0,0.6666666666666666,0,0,1,1,1,1,0,0,1,1,1,0
980,0.5546314289415727,0.5,0.9859154929577466,0.11725748410901392,0.3368985173274815,0.5,0.5,0.0,0.1834988408134474,0.7142694093348124,0.2154035588056754,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.0,0.4962413865107539,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,0,1,0,0,1,0,0,1,1,0
3547,0.01645290840782485,0.3333333333333333,0.9436619718309859,0.298579110405274,0.6680638878986991,0.5833333333333333,0.0,0.0,0.0063770268348938095,0.19043554625075365,0.06912523768191417,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.0,0.4962413865107539,0.6666666666666666,0.5015364201410714,0.33333333333333337,0,1,1,0,0,1,0,1,1,0,0,1
9353,0.006140691799455887,0.16666666666666666,0.8450704225352114,0.3043192827533879,0.3229044841700229,0.6666666666666665,1.0,0.0,0.8316396495489351,0.33302274630097306,0.764438471111588,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.5015364201410714,0.6666666666666666,0,0,0,1,1,1,1,0,0,0,0,1
391,0.2962300816167897,0.0,0.8028169014084506,0.35606200909475344,0.16521305769815814,0.41666666666666663,1.0,0.0,0.2022191587508582,0.8689238621548147,0.2408450121844025,0.4966520192508893,0.0,0.0,0.33333333333333337,0.6666666666666666,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,1,1,0
7654,0.18764088612514573,0.5,0.3661971830985916,0.2372138873878663,0.6321136721215601,0.25,1.0,0.0,0.8859877231438984,0.4875044246864684,0.8581027783746488,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,1,0,1,1,0,1,0,0,0,1,1
6418,0.006503433087187459,0.16666666666666666,0.1971830985915493,0.39774589593067006,0.03356592263371988,0.5012322062523695,0.5,0.0,0.8939152972817922,0.5242840548156749,0.863187540287794,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,0.0,0.6666666666666666,0.9999999999999999,0.9999999999999999,1,1,1,1,0,1,0,1,0,1,1,1
1300,0.7462624692317658,0.0,0.6338028169014085,0.2417078429128252,0.5586366559051981,0.9166666666666665,0.5,0.0,0.14353053105901814,0.11887552418430775,0.17341473629120446,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,1,0,0,1,0,0,0,0,1,0,0,1
9576,0.06757351988599558,0.16666666666666666,0.647887323943662,0.18871942143987497,0.7615597303649546,0.5833333333333333,0.0,0.0,0.8521496507639292,0.3330403501289093,0.7310809731317329,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.0,0.33333333333333337,0.6666666666666666,0.6666666666666666,0,1,0,1,0,1,1,0,1,0,0,1
3641,0.3069827697888327,0.3333333333333333,0.08450704225352113,0.25511813340425554,0.8961691025339593,0.41666666666666663,0.5,0.0,0.03713464827389353,0.2736126816910708,0.053451866220398415,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0,1,1,1,0,0,0,1,1,0,0,0
2768,0.10086798808135768,0.0,0.3943661971830986,0.3224107117052042,0.15964710472670335,0.5012322062523695,0.0,0.0,0.24721989820190293,0.7263869424434138,0.30253950718883144,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.0,0.6666666666666666,0.9999999999999999,0.6666666666666666,0,1,0,1,1,1,1,0,0,1,1,0
9530,0.023293172690763052,0.5,0.8450704225352114,0.6233171925439424,0.775524358251569,0.9166666666666665,0.5,0.0,0.9258486955022741,0.6072394771798224,0.823304900116977,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.5015364201410714,0.33333333333333337,0,1,1,1,0,0,0,0,0,1,1,0
