,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
5439,0,0,0,1,0,1,1,1,0,0,0,1
1924,0,0,1,1,0,0,0,1,0,0,1,1
3159,1,0,1,1,1,1,1,1,1,1,0,0
740,0,0,0,1,0,0,0,1,0,0,0,1
4231,0,0,0,1,0,1,1,1,0,0,0,1
8163,0,0,0,1,0,1,0,0,0,1,1,1
773,0,0,0,1,0,0,1,0,0,0,0,1
7267,1,0,0,1,0,0,0,0,1,0,0,0
4623,0,0,0,1,0,0,1,0,1,1,1,0
8240,1,0,0,1,1,0,0,0,1,0,1,0
1083,0,0,1,1,0,0,0,1,1,0,0,1
9289,0,0,1,1,0,0,1,0,0,1,1,0
5033,0,1,0,1,0,0,0,0,0,1,1,0
954,0,1,0,1,0,0,1,1,1,1,1,1
6765,0,1,0,1,0,0,0,0,1,0,0,1
1859,0,0,0,1,1,0,1,1,0,1,1,1
5605,0,1,0,1,0,1,0,0,0,0,1,1
1723,0,0,1,1,1,1,0,0,1,1,1,1
9153,0,0,0,1,1,0,1,1,1,0,0,1
7179,0,0,0,1,1,0,0,0,0,0,1,0
6111,0,1,1,0,1,1,0,0,0,1,1,1
3619,0,0,1,0,0,0,0,1,0,1,1,0
6258,0,0,0,1,0,0,0,0,1,0,0,0
6733,0,0,0,1,0,1,1,0,0,0,0,1
8250,0,1,0,1,0,0,1,0,0,0,1,1
1673,1,1,1,1,1,1,0,1,0,0,1,0
5663,0,1,1,1,1,1,0,0,0,0,0,0
3234,0,0,0,1,0,0,1,0,0,1,0,1
6835,0,1,0,1,0,0,1,1,0,0,1,1
821,0,1,0,1,0,0,1,0,1,1,1,1
8364,0,1,0,1,0,0,0,0,1,1,0,0
8811,0,0,0,1,1,1,1,1,0,1,0,1
3204,1,0,1,1,0,0,0,0,0,0,0,1
5372,0,0,0,1,0,1,0,1,0,0,0,0
622,1,0,0,1,0,0,1,1,0,1,0,0
5407,1,1,0,0,1,0,0,0,1,1,1,1
4353,0,0,0,1,1,0,0,1,0,0,0,0
4582,0,0,0,1,1,0,1,0,1,1,0,1
1957,0,1,0,1,1,1,1,0,1,1,1,1
3317,0,0,1,1,0,0,1,0,0,0,0,0
3164,1,1,0,1,1,0,1,1,1,1,0,0
4707,0,1,1,1,1,0,1,0,0,0,0,1
8748,1,1,1,0,1,0,0,1,1,1,0,0
2749,0,1,0,1,1,1,0,1,1,1,1,1
7159,0,0,1,1,1,0,1,1,1,0,0,1
4955,0,0,0,1,0,0,1,1,0,1,1,0
8867,0,0,0,1,0,1,1,0,0,1,1,1
8695,0,0,0,1,1,1,1,0,0,0,0,1
5611,0,0,0,1,0,0,0,1,1,0,1,1
1604,0,0,0,1,0,0,1,1,1,0,1,1
6956,0,0,0,1,1,0,0,0,1,1,0,0
112,0,1,0,1,0,0,0,0,1,0,1,0
5491,0,1,0,1,1,0,0,1,0,1,1,0
4296,0,0,1,1,0,0,1,0,0,0,1,1
2830,0,0,1,1,0,1,0,1,1,1,1,0
1069,0,1,0,1,1,0,0,0,0,0,0,0
910,0,1,1,1,0,1,1,1,1,0,0,1
2984,0,1,0,1,0,0,0,0,0,1,1,0
3498,0,0,1,1,0,0,1,1,0,0,0,0
8067,0,1,1,1,1,0,0,0,0,1,1,1
2897,0,0,1,1,0,1,0,1,0,0,0,1
7344,0,1,0,1,0,0,0,1,0,1,0,1
5361,0,0,0,1,1,0,0,0,1,1,0,1
2946,0,0,1,1,0,0,1,0,0,0,1,0
6234,1,0,0,1,0,0,1,0,0,0,1,0
4498,1,1,0,1,0,0,0,0,0,1,0,0
2611,0,0,1,1,0,1,0,1,1,0,0,1
4942,0,1,0,1,0,1,1,0,0,0,1,1
5214,0,1,1,1,1,0,0,1,0,1,0,1
626,0,0,0,1,1,0,1,1,0,1,1,1
104,0,1,0,0,1,0,1,1,0,1,0,1
3083,0,1,1,1,0,1,1,0,0,1,1,0
9840,0,0,0,1,0,0,1,1,0,0,0,1
5859,0,0,0,1,0,0,1,0,1,1,0,0
507,0,1,1,1,0,0,0,0,0,0,0,0
4386,0,0,0,1,0,0,0,1,0,0,1,1
5659,0,1,0,1,1,1,0,0,0,0,0,1
7879,0,0,1,1,0,0,0,1,0,1,0,0
6129,1,1,1,1,1,0,1,0,0,1,0,0
299,1,0,1,1,0,0,0,1,0,1,1,1
655,1,0,0,1,1,1,0,0,0,0,0,0
7347,1,0,1,0,1,0,1,0,0,1,1,1
2602,0,1,0,1,1,0,1,1,1,0,1,1
8065,0,1,0,1,0,1,1,0,0,1,1,0
9241,1,0,0,1,1,0,0,1,0,0,0,0
3147,0,0,0,1,0,1,0,1,0,1,0,1
754,0,1,0,0,0,1,1,1,0,1,1,0
742,0,1,0,1,0,0,0,0,0,1,0,1
119,1,0,0,1,0,0,1,0,1,1,1,0
547,0,1,1,1,0,1,0,1,0,1,1,0
6142,0,1,0,1,1,1,0,1,1,1,1,0
9385,0,0,0,1,0,0,1,0,1,0,0,1
1949,0,0,1,1,0,1,0,1,0,1,1,0
3989,0,0,0,1,1,1,1,1,0,1,0,1
6508,0,0,1,1,1,0,0,0,1,1,1,1
8390,0,1,0,1,0,1,1,1,1,1,1,0
3268,0,0,1,1,1,1,0,0,1,1,0,1
5650,0,0,0,1,0,0,0,0,1,1,0,0
1823,0,1,1,1,0,1,0,0,0,0,0,0
3636,1,1,0,0,0,0,1,1,0,1,1,1
7580,0,1,0,0,1,0,0,0,0,0,1,0
6807,1,0,1,1,1,0,1,1,1,1,0,0
3633,0,0,0,1,1,1,1,0,1,1,1,1
3064,0,0,0,1,1,0,0,0,0,0,0,0
5095,0,0,1,1,0,0,0,1,0,0,0,1
4894,0,0,0,1,0,0,1,1,0,0,0,0
3050,0,1,1,1,1,0,0,1,1,1,1,0
1931,0,1,0,1,1,0,0,0,0,1,0,0
6636,0,0,0,1,0,1,0,1,0,1,1,1
5008,0,1,0,1,0,0,0,0,0,0,1,0
5916,0,0,0,1,1,1,1,1,1,0,1,0
9931,0,0,1,0,0,0,0,1,1,0,1,1
9980,1,0,1,1,1,0,0,1,0,0,1,1
5202,1,0,0,1,1,0,1,1,0,0,0,0
4844,0,1,0,1,1,1,0,1,1,0,0,0
7918,0,0,0,1,1,0,1,0,1,0,0,1
9643,0,1,0,1,1,0,1,1,0,0,1,1
7738,0,1,0,1,1,0,0,0,1,0,0,1
3620,0,0,0,1,1,1,0,1,0,1,0,0
8693,0,0,0,1,1,0,0,1,0,1,0,0
9362,1,0,1,1,1,0,1,0,0,1,0,0
879,0,0,0,1,1,1,0,0,0,0,1,0
1846,0,0,0,1,0,1,1,0,0,1,0,1
725,0,1,1,1,1,0,0,0,0,0,1,0
3287,0,1,1,1,0,0,0,0,1,0,1,1
6248,0,1,0,1,1,1,0,0,0,1,0,1
1027,0,1,1,1,0,0,1,0,1,0,1,0
7205,0,0,0,1,1,0,0,0,1,0,1,1
4316,0,1,0,1,0,1,0,1,0,0,0,0
4895,1,0,1,1,0,1,1,0,0,1,0,1
17,0,0,0,1,0,1,0,1,1,1,1,0
1650,1,0,0,1,1,0,0,1,1,0,0,0
7099,0,1,0,1,1,0,0,0,1,0,1,1
4423,0,0,0,1,1,0,0,1,1,0,1,1
8660,0,0,0,1,1,1,1,1,1,0,0,1
9090,0,1,0,1,1,1,0,1,1,1,0,1
5225,1,0,1,1,0,0,1,1,0,1,0,0
5355,1,1,0,1,1,1,0,0,1,0,1,1
8184,0,0,0,1,0,1,0,1,0,1,1,0
8253,0,1,1,1,0,0,1,0,0,1,0,1
1554,1,1,1,1,1,0,0,0,1,0,0,0
7935,0,0,0,1,1,0,1,0,1,1,1,0
407,0,0,0,1,0,1,1,0,0,1,0,0
8962,0,0,0,1,1,1,1,1,1,1,1,0
376,0,0,1,1,1,0,0,1,0,0,0,1
2598,1,1,0,0,1,0,1,0,1,0,0,1
6815,0,0,0,1,1,1,0,1,0,1,0,1
189,0,1,1,1,0,1,0,1,0,0,1,1
5707,0,1,0,1,0,0,1,1,1,1,1,1
8554,0,0,0,1,0,1,0,0,0,0,0,1
8883,0,1,0,1,0,0,1,1,0,1,1,1
3483,0,1,0,1,0,1,1,0,0,1,0,1
5907,0,1,0,1,0,0,0,0,0,0,0,0
5675,0,1,0,1,0,0,0,0,1,1,0,0
1058,0,0,0,0,0,0,0,0,0,0,0,0
1600,0,1,1,1,1,0,0,0,1,0,0,0
468,0,0,1,1,0,0,0,1,0,1,0,1
8398,0,0,0,1,1,1,1,0,0,0,1,0
4201,1,0,1,1,0,1,1,1,0,0,1,1
7463,0,0,0,1,0,1,0,1,0,0,1,1
5956,0,1,0,0,1,0,0,1,1,0,0,0
7376,1,1,0,1,0,0,0,0,0,0,1,1
111,0,1,1,1,1,0,0,1,0,0,1,1
897,0,1,1,1,0,1,1,0,0,1,0,1
6347,0,0,1,1,1,0,1,0,0,1,1,1
6674,0,0,0,1,0,0,0,1,1,0,0,1
8583,0,1,0,1,0,1,1,0,0,0,0,1
7395,0,0,1,1,1,0,1,0,1,0,1,0
6670,0,1,0,1,1,1,0,0,0,1,1,1
7536,0,0,1,1,1,0,1,0,1,1,1,1
3313,0,1,0,1,1,0,1,1,0,0,0,1
4401,0,0,0,1,0,0,1,0,0,0,0,0
9098,0,0,1,1,1,0,1,1,0,1,0,0
6405,0,0,0,1,1,0,0,0,1,0,0,0
9896,1,0,1,1,1,0,1,1,1,1,1,1
672,0,0,1,1,0,0,0,0,0,0,0,1
2566,0,1,0,1,0,0,1,0,0,1,1,1
2382,1,0,0,1,0,0,0,0,0,1,0,0
4389,0,0,0,1,0,1,1,1,1,1,0,1
5210,0,1,0,1,0,0,0,1,1,1,1,1
6676,0,0,0,1,0,0,0,1,1,0,0,1
9126,1,1,1,1,0,0,0,1,1,1,1,1
5665,1,0,0,1,0,1,1,0,0,1,1,0
1712,0,0,0,1,0,1,0,0,1,1,0,1
6941,0,0,1,1,1,0,1,0,0,1,0,1
603,0,1,0,1,0,1,0,1,0,1,0,0
4876,0,1,0,1,1,0,0,0,0,1,0,1
3838,0,1,1,1,1,0,1,0,0,1,1,1
3615,0,0,1,1,0,0,0,1,1,1,1,1
7422,0,1,1,1,0,1,1,0,1,1,1,1
2502,0,0,0,1,0,0,0,1,1,1,0,0
1917,0,0,0,0,1,1,1,0,0,0,0,1
3146,1,0,0,1,1,0,1,1,1,0,0,1
7915,0,1,0,1,0,0,1,1,0,0,1,1
206,0,0,0,1,0,1,1,1,0,1,0,1
2143,1,0,0,1,0,1,0,1,0,0,0,1
286,0,0,0,1,1,0,0,0,0,0,1,0
1393,0,1,0,1,0,1,0,0,1,0,1,1
8548,0,1,0,1,1,0,0,1,1,1,0,1
803,0,1,0,1,1,0,1,1,0,0,0,1
3798,0,1,0,1,1,0,1,1,1,1,1,1
670,1,1,0,1,0,1,0,1,0,0,1,1
9794,1,0,1,1,1,0,1,0,0,1,0,0
4619,0,0,0,1,0,0,0,0,0,0,1,1
6530,0,1,0,1,1,0,0,1,0,1,0,0
5511,1,1,0,0,0,0,1,1,1,1,0,1
868,0,1,0,0,0,0,1,0,0,1,0,1
8458,0,0,0,1,1,1,0,0,0,1,1,0
9678,0,1,1,1,0,0,1,0,1,1,1,1
9493,0,1,0,1,0,0,1,1,0,0,0,1
456,0,1,0,1,0,0,0,0,0,1,1,1
3367,0,1,0,1,0,0,0,1,0,0,0,1
122,1,0,1,1,0,0,1,0,1,0,0,1
1629,0,0,0,1,0,0,0,0,1,0,1,0
8971,0,1,1,1,0,1,0,0,0,0,1,1
9815,0,0,1,1,0,1,0,1,0,1,0,0
8374,0,0,0,1,0,0,1,0,1,0,1,0
343,0,1,1,1,1,0,1,1,1,0,1,0
7660,0,0,0,1,0,1,0,1,0,0,0,0
2821,0,0,0,1,0,0,1,0,0,1,1,0
598,1,1,0,1,0,0,1,0,0,0,0,0
2693,0,1,0,1,0,0,1,0,1,0,0,1
1457,1,0,0,1,1,1,0,0,1,0,1,1
9923,0,1,0,1,0,0,0,0,1,1,0,0
9224,0,1,0,1,0,0,1,0,0,1,0,1
6913,0,1,0,1,1,0,0,0,0,0,1,1
829,0,0,0,1,1,0,0,1,1,1,0,1
2885,0,1,0,1,0,0,0,1,1,0,0,1
3394,0,1,0,0,1,0,1,1,0,1,1,0
857,0,0,0,1,1,0,0,1,0,1,0,1
6201,0,1,0,1,1,1,0,1,1,0,1,0
4809,0,0,0,1,0,0,1,0,0,1,0,0
3979,0,0,0,1,0,0,0,0,0,0,1,0
8560,1,1,0,1,0,0,1,1,0,0,1,1
1837,1,0,0,1,1,1,1,0,0,1,1,0
1982,0,0,0,1,1,0,0,0,0,0,1,1
6386,0,1,0,1,1,0,0,1,1,1,0,1
3904,1,0,1,1,1,0,0,0,0,1,0,0
359,0,1,0,1,0,1,0,0,0,1,1,0
2845,0,1,1,1,0,0,0,1,1,0,1,1
2799,0,0,1,1,1,0,0,1,1,1,1,1
1863,0,0,0,1,1,0,0,0,0,0,1,1
2270,0,1,0,1,0,1,1,0,1,1,1,0
6548,1,0,0,1,1,1,1,1,0,1,1,0
3429,0,0,0,1,1,1,0,1,1,1,1,0
3662,0,0,0,1,1,1,0,0,1,0,0,1
5039,0,0,0,1,0,1,1,0,0,1,1,0
9293,0,1,0,1,0,0,0,1,0,1,1,1
5325,0,1,1,1,1,0,0,0,0,0,0,1
7491,1,0,0,1,1,0,1,1,0,1,0,1
7641,0,0,0,0,0,1,0,1,0,1,0,1
6161,0,0,1,1,0,1,1,0,1,1,0,0
9436,0,0,0,0,0,1,1,0,1,0,1,0
5771,0,1,0,1,0,1,1,1,0,0,0,1
212,0,0,0,1,1,1,1,0,0,0,0,1
9430,0,1,0,1,0,1,0,1,0,1,0,1
2883,0,0,1,1,0,1,0,1,1,0,0,1
3972,0,0,1,1,0,1,0,1,0,1,1,0
7998,0,1,1,1,0,1,1,0,0,0,0,1
6910,0,1,0,1,1,0,0,1,0,0,0,1
3566,0,1,0,1,1,0,1,1,1,0,0,0
1675,0,0,0,1,1,0,1,1,0,1,1,1
107,0,0,1,1,1,0,1,0,1,1,0,1
414,0,0,0,1,0,0,1,0,1,1,0,0
9695,1,1,0,1,0,0,1,0,0,1,1,1
5849,0,1,0,1,0,1,0,0,1,1,1,1
9264,0,0,0,1,1,0,1,1,0,1,0,0
5073,0,0,0,1,0,0,1,0,0,0,0,0
2750,0,1,1,1,0,1,0,1,0,1,1,1
3806,1,1,0,1,0,1,1,0,1,0,0,1
2778,0,0,0,1,0,1,0,1,0,1,0,0
5700,0,1,0,1,0,0,0,0,1,0,1,1
9960,0,0,0,1,0,1,1,1,0,1,0,1
4741,0,0,0,1,0,1,0,0,0,1,1,0
3792,0,0,0,1,0,0,1,0,0,0,1,0
8785,0,0,0,1,1,0,0,0,0,0,0,1
2310,0,1,0,1,1,0,1,1,0,1,1,1
7017,0,1,0,0,0,0,0,1,0,0,0,0
2835,0,1,0,1,0,0,0,1,0,0,0,1
7519,0,0,0,0,0,0,1,0,1,0,1,1
842,0,1,1,1,0,0,1,1,0,0,1,1
3862,0,1,0,1,0,0,1,0,0,1,1,0
3101,0,0,0,1,1,0,1,1,0,0,0,0
8029,0,0,0,1,0,1,0,0,1,0,1,1
2345,0,0,0,1,1,1,1,1,1,0,0,1
6209,0,0,0,1,0,1,0,0,0,1,0,0
5343,0,1,1,1,1,0,0,0,0,1,1,0
645,0,0,0,1,0,0,0,1,0,0,1,1
6169,0,1,1,1,1,1,0,1,0,1,1,1
4928,0,0,0,1,1,1,0,0,1,1,1,1
5895,0,1,1,1,0,1,0,0,1,0,0,0
8549,1,0,0,1,1,1,1,1,1,1,0,1
2838,0,0,1,1,0,0,1,1,1,1,0,1
266,0,1,1,1,1,0,1,1,1,1,1,0
5211,0,1,0,1,0,0,1,0,0,0,1,0
3302,0,1,0,1,1,0,0,1,0,0,1,1
4546,0,1,0,1,1,0,0,0,1,1,0,1
7355,0,0,0,1,1,1,1,0,0,1,0,1
642,0,1,1,1,1,1,1,0,0,0,1,0
4069,1,1,0,1,1,0,1,0,0,0,1,0
379,0,0,1,1,0,1,1,0,0,1,1,1
2958,0,0,0,1,1,1,1,1,0,0,0,1
2416,0,1,0,1,0,0,0,1,0,0,1,1
8467,0,1,0,1,1,0,1,1,0,0,0,1
1484,1,0,0,1,0,0,1,1,1,1,0,1
5571,0,1,1,1,0,1,0,0,1,0,1,1
3578,0,0,0,1,0,0,0,0,1,1,1,0
4330,0,1,1,1,0,1,1,1,0,0,1,0
7736,0,1,0,1,1,1,0,0,1,1,1,0
5026,0,1,0,1,0,0,0,1,0,0,1,1
4538,1,0,0,1,1,0,0,1,0,0,1,1
8320,0,0,1,1,0,1,1,1,0,1,1,0
9545,0,1,0,1,1,0,1,0,1,1,0,1
252,0,0,0,1,0,0,1,1,0,1,1,0
5308,0,0,0,0,0,1,1,1,0,0,0,1
7394,0,1,0,1,0,1,0,1,1,1,1,1
7056,1,0,1,1,0,0,0,0,0,1,0,0
8295,0,0,0,1,1,0,0,1,1,1,0,0
563,0,0,0,1,1,0,1,0,0,0,0,1
9682,0,0,0,1,1,0,1,0,1,1,0,1
2066,0,0,0,1,1,0,0,0,0,1,0,1
1793,0,0,0,1,0,0,1,0,0,1,1,1
7265,0,1,1,1,0,0,1,1,0,1,1,0
5112,0,0,0,1,1,0,1,1,0,1,0,0
2137,0,1,0,1,0,1,0,0,0,1,0,1
8547,1,0,0,1,1,1,0,0,0,1,1,0
961,0,0,0,1,0,1,0,1,0,0,1,1
1770,0,1,1,1,0,0,1,1,0,0,0,1
1945,1,0,0,1,0,0,1,1,1,0,0,1
1444,1,1,0,0,1,1,0,0,1,0,0,0
7177,0,1,0,0,0,0,0,1,0,1,1,0
4247,0,1,1,1,1,1,0,0,0,0,1,1
7552,0,0,1,1,0,0,0,0,0,0,0,0
6247,0,0,0,1,1,1,0,0,0,1,0,1
631,0,1,0,1,0,0,0,0,0,1,1,0
1908,0,0,0,1,0,0,1,1,0,1,1,0
9598,0,0,0,1,0,0,0,1,1,1,0,1
8970,0,1,0,1,1,1,0,0,0,0,0,1
1047,0,1,1,1,1,1,0,0,0,0,0,1
1106,0,0,0,1,1,0,0,0,0,1,1,0
9634,0,0,1,1,0,0,1,0,0,0,1,1
6348,0,0,0,1,1,0,0,1,0,1,0,1
5131,0,1,0,1,0,0,0,1,1,1,1,1
1113,0,1,0,1,0,0,0,0,1,0,1,0
4413,0,0,1,1,1,0,0,0,1,0,0,0
9377,0,0,0,1,1,0,0,0,1,1,0,0
8177,0,1,1,1,0,0,0,0,0,0,0,1
3892,0,1,0,1,0,1,0,0,1,1,1,1
4412,0,0,0,1,0,1,0,0,0,0,0,1
839,0,1,1,1,1,0,0,1,0,0,0,1
3244,0,0,1,1,0,0,1,0,0,0,1,1
1690,0,0,0,1,0,0,0,1,0,1,1,1
2648,0,0,0,1,1,0,0,1,0,1,0,1
8668,0,0,1,1,1,0,0,0,0,1,1,1
7700,1,0,0,1,0,0,1,1,0,1,0,1
3452,0,0,0,1,0,1,0,1,0,1,0,1
2621,0,0,0,1,1,0,0,1,0,0,1,0
8835,0,1,0,1,1,0,0,0,1,1,0,1
6122,0,0,1,1,1,0,1,0,0,1,1,1
8356,0,1,0,1,1,0,0,0,0,1,1,1
9216,0,0,0,1,1,1,1,1,0,0,0,0
3655,0,1,0,1,0,0,0,0,0,0,1,1
5674,1,1,1,1,1,0,0,1,0,0,0,1
2631,0,0,1,1,0,0,0,1,1,0,0,0
4907,0,1,1,1,1,1,0,1,0,1,0,0
2846,0,1,0,1,1,0,0,0,1,0,0,0
7980,0,1,0,1,0,0,1,1,1,1,1,1
1247,0,0,0,1,1,0,1,1,0,1,0,0
4078,0,0,1,1,1,1,0,1,0,1,1,0
4867,0,0,1,1,0,0,0,1,0,0,1,1
8891,0,1,0,1,0,1,1,1,0,1,1,0
3673,0,1,0,1,0,1,0,0,0,0,1,0
5336,0,0,1,1,1,0,0,0,0,1,0,1
9830,1,0,0,1,0,1,0,1,0,1,0,1
1314,0,0,0,1,0,1,1,0,0,0,1,1
7190,0,1,1,1,1,1,0,0,0,1,0,1
1995,1,0,1,0,0,1,0,0,1,1,0,0
826,0,1,0,1,1,1,1,1,0,1,0,1
8948,0,1,0,1,1,1,1,1,0,1,1,1
9551,0,1,0,1,0,1,0,1,1,1,0,0
7118,1,1,0,1,1,1,1,1,0,0,1,1
4877,0,1,1,1,1,1,0,0,0,1,0,0
5545,0,0,1,0,1,1,0,0,0,0,1,0
3596,0,0,0,0,0,1,1,1,1,0,1,0
6049,0,0,1,1,0,1,1,0,1,1,0,1
4948,0,0,1,1,1,0,0,1,1,0,0,0
8089,0,1,0,1,0,1,1,1,0,0,1,1
3568,0,0,0,1,1,1,1,0,0,0,1,0
5885,1,0,0,1,1,0,0,0,1,0,1,0
9076,0,1,0,1,0,0,1,0,0,1,0,1
4163,0,0,0,1,0,0,1,0,0,0,0,1
9305,0,1,0,1,0,0,1,0,1,0,1,0
2722,0,0,1,1,1,0,1,1,0,1,0,1
4185,0,0,1,1,1,0,0,0,0,1,1,1
7091,0,1,1,1,0,1,0,0,1,1,1,1
9564,1,0,0,0,0,0,0,0,0,1,0,1
977,0,1,0,0,0,1,1,1,0,1,0,1
6240,0,0,1,1,1,0,0,0,0,1,0,0
26,0,1,0,1,0,1,0,1,0,1,1,0
7877,0,1,0,1,0,0,1,1,0,1,0,1
8541,0,1,0,1,1,0,0,0,0,1,0,1
7002,0,0,1,1,0,0,1,1,0,1,1,0
8972,1,1,1,1,1,1,0,0,0,0,0,1
5136,1,1,0,1,0,1,0,1,1,0,0,1
3075,0,1,0,1,0,1,0,1,0,1,1,1
8004,0,0,0,1,0,0,1,0,1,0,0,1
638,1,0,1,1,0,0,0,0,0,1,1,1
9429,0,1,1,1,1,1,1,1,0,0,1,0
8976,1,0,0,1,1,0,0,0,1,1,1,1
3029,0,0,1,1,0,0,0,1,0,1,1,1
7850,1,0,1,1,0,0,1,1,0,1,1,0
5516,0,1,0,1,0,1,1,1,0,1,0,1
2065,0,0,0,1,1,1,1,1,0,1,1,1
8688,0,0,1,1,0,0,1,1,1,0,1,1
1296,0,0,0,1,1,0,0,0,1,1,0,0
4988,0,0,0,1,1,0,1,0,0,1,1,1
1950,1,1,1,1,1,0,1,0,0,1,1,0
7070,0,1,0,1,0,0,1,1,1,0,1,0
5613,0,0,0,1,1,1,0,1,1,1,0,1
4572,0,0,0,1,1,0,0,0,1,1,0,0
3975,0,0,0,1,1,0,1,1,1,1,1,1
345,0,1,0,1,1,0,0,1,0,1,1,1
7005,0,0,0,1,0,1,1,1,0,1,0,0
6979,1,1,0,1,0,1,1,0,1,0,1,1
5915,0,1,0,1,0,0,1,0,0,1,1,0
2414,1,0,0,1,0,0,1,0,0,1,1,1
2120,0,1,1,1,1,0,0,0,1,1,0,0
4922,0,0,0,1,0,0,0,0,1,1,1,1
2748,0,0,0,1,0,0,1,0,0,1,1,1
5734,1,0,1,1,0,0,0,1,0,0,0,1
1059,1,0,0,1,1,0,0,0,1,0,1,1
3030,0,1,1,1,0,1,1,0,0,1,0,1
965,1,1,1,1,0,0,0,1,1,0,1,0
5667,0,0,0,1,0,0,0,1,0,1,0,0
1454,0,1,0,1,0,0,1,0,0,1,0,1
3106,1,1,1,1,1,0,0,0,0,0,0,0
4494,0,0,0,1,0,0,0,1,1,1,1,1
4360,0,0,1,1,0,0,1,0,0,1,1,1
9291,0,1,1,1,1,0,0,0,0,0,0,0
175,1,0,0,1,0,0,0,1,1,1,0,0
7896,0,1,1,1,1,1,0,0,0,0,0,1
8791,1,0,0,1,0,0,1,1,0,0,0,0
8609,1,0,0,1,0,0,0,1,0,0,1,0
5487,0,0,0,1,0,0,0,1,0,1,0,1
5172,0,1,1,1,0,0,1,1,0,0,0,0
7800,1,0,1,0,1,0,1,1,1,1,1,1
2184,1,0,0,1,0,0,1,0,0,1,0,0
3567,0,0,1,1,1,0,1,0,1,0,1,1
6115,1,0,0,1,0,0,0,0,1,1,1,1
7617,0,1,0,1,1,0,0,1,0,0,1,0
8908,0,0,0,1,1,1,1,0,1,0,1,1
6829,0,1,0,1,0,1,1,0,0,0,0,1
2993,1,0,0,1,1,1,0,0,0,0,1,1
9234,0,0,0,1,1,0,0,0,1,1,1,0
8926,0,1,0,1,1,1,0,1,0,1,1,0
560,1,0,0,0,1,0,0,1,1,1,1,1
3780,0,0,0,1,0,0,0,1,1,1,1,0
2663,0,1,0,1,1,0,0,1,0,0,1,1
1976,1,0,0,1,1,0,0,0,1,1,0,1
7470,0,0,1,1,0,0,1,1,1,0,1,0
9853,0,0,0,1,0,1,1,1,0,0,0,1
3096,0,1,0,1,0,0,0,1,1,0,0,1
7683,0,0,0,1,1,0,1,0,1,0,0,0
2060,0,1,1,1,0,0,1,1,0,1,1,1
4570,0,1,0,1,1,0,0,0,1,1,1,1
5882,1,1,0,1,0,0,0,0,1,1,1,1
8418,0,1,0,1,1,1,0,1,0,1,0,1
2763,0,1,0,1,1,0,1,0,0,0,0,1
9256,0,0,0,1,1,1,0,1,0,0,0,0
5944,0,0,1,1,0,1,0,0,0,1,1,1
885,0,0,0,1,1,1,1,1,0,1,0,1
1223,0,0,1,1,1,0,0,0,0,1,0,1
4571,0,0,1,1,0,0,0,1,0,1,0,1
442,1,0,1,0,1,0,0,1,0,1,0,1
1539,0,0,0,1,0,0,0,0,0,0,0,1
2391,0,0,0,1,1,1,0,0,1,1,1,1
4957,0,0,0,1,0,1,1,1,0,0,0,0
2152,1,0,0,0,1,0,0,0,0,0,0,1
9694,0,1,0,1,1,0,0,0,1,1,0,0
4016,0,0,1,1,1,1,1,0,0,0,0,1
6437,0,0,0,1,0,1,0,0,1,0,0,1
4312,0,0,0,1,0,1,1,0,1,0,0,0
4592,0,0,0,1,0,0,0,1,0,1,1,0
8728,0,0,1,1,0,1,1,1,1,0,1,1
445,0,1,0,1,0,1,1,1,0,0,1,0
9659,0,1,0,1,0,1,0,0,0,1,0,1
5150,0,0,0,1,0,1,0,1,1,1,1,0
5590,0,1,0,1,0,0,0,0,0,0,0,1
5926,0,1,0,1,0,1,1,0,1,0,1,1
2293,0,0,0,1,0,0,1,1,0,0,0,0
3340,0,0,1,1,1,1,0,0,1,1,1,1
1701,0,1,0,1,1,1,0,0,1,0,1,1
9683,0,1,0,1,0,0,0,1,0,0,0,0
6256,0,0,0,1,1,0,1,0,0,0,1,0
6585,1,0,0,1,0,0,1,1,0,1,0,0
9680,0,0,1,1,1,0,1,0,0,0,0,0
305,0,0,1,1,1,0,0,0,0,1,0,1
9196,0,1,0,1,1,0,0,0,1,1,1,1
7899,0,1,0,1,1,1,1,1,1,0,1,0
5253,1,0,1,1,0,1,0,0,0,0,1,0
943,0,0,1,1,0,1,0,0,0,1,1,1
968,1,0,1,1,0,1,1,0,0,0,1,0
7936,0,1,0,1,1,1,0,1,0,0,1,1
8780,0,1,0,1,1,0,1,1,1,0,0,0
7222,0,1,0,1,0,1,0,1,1,1,1,1
9294,1,0,0,1,1,0,1,0,1,1,1,0
7569,0,0,0,1,0,0,0,0,0,0,1,0
1489,0,0,0,1,0,0,1,0,0,0,1,1
9782,0,1,1,1,0,0,1,0,0,1,0,1
941,1,0,0,1,1,0,1,0,0,1,0,1
2370,0,0,1,1,1,0,0,0,1,0,0,1
3898,1,1,1,1,1,0,0,1,1,0,1,1
1518,0,0,0,1,1,1,1,1,1,0,1,0
1204,0,1,1,1,0,1,0,1,0,0,0,1
3167,0,0,0,1,0,1,0,0,0,1,0,0
1668,1,0,0,1,1,0,0,1,0,1,0,1
8715,0,0,1,1,1,1,0,0,0,1,0,0
6547,0,1,1,1,1,0,1,1,1,0,0,0
